Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Macedonia, FYR",MKD,3853.92191296705,3621.4134853042,3391.56046004572,3145.56068984773,3093.88209795061,3057.0042264058,3083.60699032172,3112.12313364961,3197.35323921619,3315.75660792143,3448.83445241989,3329.92082620229,3369.63204806621,3436.96760478547,3591.29332643128,3755.0365918725,3942.43613357929,4192.9484874595,4418.26742857375,4398.77380483572,4542.90410449183,4645.51500231041,4620.63731658815,4751.90141063734,4920.21606259193
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Moldova,MDA,..,..,..,..,..,1086.93603328742,1025.10658557064,1045.85165822723,977.824995511347,946.374187401233,968.288176681114,1029.6537646372,1112.5401927953,1189.31217378208,1280.48591638802,1379.87561746639,1450.13431499639,1497.10382581433,1616.95279003258,1521.85557085956,1631.53583179532,1743.48807670045,1731.51079758455,1894.78010906573,1986.94062002496
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144246.368774966,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Montenegro,MNE,..,..,..,..,..,..,..,5014.10719462751,5275.88106684506,4793.04983101461,4950.21951950929,4984.57548213577,5058.96782861492,5164.78544432077,5382.48907298539,5599.88651747151,6072.03417273948,6709.9120983608,6932.07235770195,6516.35737115634,6682.28115774575,6890.77306103117,6697.44638112011,6928.37452627749,7045.11792424563
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Netherlands,NLD,35483.299495835,36063.4708505602,36402.4728942336,36604.233481752,37461.5661613717,38438.5538435132,39626.2926643833,41117.9632906548,42714.5130141436,44574.6884624324,46133.176346003,46758.8767500274,46509.5171375534,46422.024850388,47200.424693034,48107.5854897237,49720.394858048,51447.2595860077,52118.0925554466,49897.2251683257,50338.2548273725,50937.5529376309,50212.9641141358,49969.8502702524,50497.2367986737
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Norway,NOR,60268.6579400941,61832.412957477,63673.9764919406,65097.0675668618,67999.7327106912,70457.6931024057,73626.1577612754,77097.8925778777,78651.5508844102,79687.5082442976,81709.6629402044,82992.5318600251,83732.9389438834,84008.961695493,86820.3413099937,88494.3643276994,89887.0195170362,91617.279152267,90917.5417553083,88259.9677198309,87770.2668443401,87481.1483489355,88689.4909577404,88538.6976513824,89274.9561404904
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Poland,POL,5946.67084991613,5509.90030429047,5631.17683882957,5826.84237041249,6122.31312820176,6539.04667176875,6929.81542693742,7372.62295093342,7710.0864099906,8068.67476088474,8525.13950212083,8633.9152271881,8814.26730625314,9134.43606899495,9609.16963452197,9949.25283945591,10570.7739026765,11320.5528749046,11800.0343836346,12124.6071954569,12597.8623899641,13222.8149952841,13435.4576371085,13630.689744439,14088.746175605
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Portugal,PRT,16687.2650889218,17456.3867271691,17660.2953779227,17278.2994600342,17398.1275122217,18080.5470698711,18642.539423436,19380.9754306285,20207.2835473327,20874.5783294607,21513.4597301856,21777.4078819232,21824.9754901232,21540.0695849473,21877.9069419818,22004.7995539929,22306.2840517928,22817.3215491834,22829.8478709047,22128.8455201899,22538.6540773482,22159.4754249441,21353.2302573942,21228.0893693084,21533.4899876319
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Romania,ROU,5345.85432763236,4695.88176407023,4323.06446285646,4395.13507502533,4574.59494051867,4911.06523181224,5115.83282212049,4883.48603455115,4791.46273485541,4779.72094692617,4900.53893798355,5247.29094684965,5621.2908277154,5974.76524385714,6511.16568437516,6824.82145977214,7418.41602918438,8045.57565851951,8872.77897047769,8314.73633184719,8297.48362072379,8426.47469757906,8518.32291889489,8851.96471979389,9158.51931425094
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Russian Federation,RUS,9534.49562145996,9033.07192326919,7717.09454344013,7056.15511958363,6176.86609952928,5919.34063407522,5714.55123720316,5804.14240311293,5505.62779004877,5876.14516013283,6491.00135927102,6850.51712899489,7208.57072219707,7769.67022522781,8360.81191962973,8927.90565842376,9687.49351320027,10532.3262706179,11089.9299546553,10219.5213064054,10674.987707365,11230.3891529493,11621.3856814148,11803.7089563761,11680.593544877
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,San Marino,SMR,..,..,..,..,..,..,..,60836.7432123453,64697.1458668642,69744.3487561355,70449.0349570552,73438.6502394287,72748.7264217632,74582.2486194762,76998.2117645224,77823.1926048565,79802.9837757215,84457.8594693017,84793.6483103539,73024.1110592341,68758.368617233,61488.7678599557,56116.9536790444,53759.8385038494,52708.0007998042
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Serbia,SRB,..,..,..,..,..,3153.38339326285,3233.09601989711,3475.10205239293,3573.08856660866,3150.46358908026,3405.77959935783,3581.9742277368,3840.39710194709,4018.50633897681,4392.27752601414,4649.57626719508,4896.82444098329,5206.25314511635,5509.05879052223,5358.8437417654,5411.87740391911,5531.21834845859,5501.69655272997,5670.71173002019,5593.06120189473
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Slovak Republic,SVK,..,..,7675.58781197394,7791.72643171581,8242.69958720552,8698.86838148239,9267.02702559816,9811.17676872153,10191.1052592976,10159.832694037,10296.7141833785,10657.6884748107,11143.7638880579,11755.3477987032,12376.0620305921,13210.2692544755,14326.2598754004,15868.8044098402,16747.8147334138,15818.5639472363,16600.6135880385,17046.6079365725,17299.6293337653,17538.6488294979,18003.540337681
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Slovenia,SVN,..,..,..,..,..,15062.8179447925,15602.2228975631,16422.2455127796,16998.8570898619,17882.658654161,18570.6960677631,19088.3262156659,19796.0670927634,20346.41581914,21218.2521512652,22029.4303476271,23201.2579079271,24673.4446856832,25447.4258986805,23252.0969978534,23437.4720211387,23540.7146228343,22864.2050796907,22574.7091033069,23224.401061341
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Spain,ESP,22464.7329153987,22978.1250190017,23078.3360923639,22722.1546792394,23153.1727955438,23686.843485455,24219.3275848937,25007.8943666805,25977.0009830159,27032.2207139117,28335.001833327,29264.8814529131,29685.3639494669,30082.6264787606,30504.3574306103,31110.0141282392,31865.3691666632,32459.9173758671,32303.2414806061,30874.126012677,30736.6278530812,30321.7048688993,29414.8569207405,29008.0209838975,29496.378933678
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sweden,SWE,37513.0798044986,36831.2738899123,36191.6508145688,35238.7939685689,36419.4585694427,37686.8252706154,38198.0195514511,39283.4455529102,40921.1524598837,42741.6228641137,44693.7365969156,45270.7810701848,46059.3667851558,46983.077264445,48820.6060879469,49996.1752158939,52046.4815086322,53421.0202381409,52711.1982655892,49554.3434279723,52076.2559134864,53061.5685724421,52519.6804369032,52722.9122969923,53561.8921209333
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Switzerland,CHE,64343.5184247218,62962.3913544145,62244.7969707644,61602.7901234966,61889.665951548,61773.0963017187,61833.0071108105,63127.7396709474,64822.2941511056,65607.209255377,67807.9268085504,68264.5262603737,67860.244831941,67385.2976654941,68781.6125911663,70471.4385201236,72823.8372576833,75143.7022153819,75793.6330408041,73189.1925497185,74605.7210207051,75029.7578191806,74984.1371186098,75499.7067438104,76410.8566589945
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tajikistan,TJK,1277.58689607086,1161.16901926151,809.10957937717,665.395604332221,515.763367876143,445.156247090078,365.437726504682,366.34295995536,380.159579549102,388.217219657996,413.586440748804,447.782178202458,486.865459975268,529.805212637564,572.53903972191,598.302229768552,626.797221507883,661.344188040371,698.230224101993,708.945345117649,738.347522660006,775.299296304604,814.775068819447,855.513541651874,892.640045801739
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Turkey,TUR,6774.40675010578,6708.88126741793,6931.90040605726,7343.09352768899,6889.5940514194,7315.17643152552,7731.17498471642,8186.24148944732,8244.49662659088,7842.59386247354,8237.34215790948,7631.4031830935,8003.47939360223,8331.75789188593,9009.59452490671,9691.8159457902,10251.0454642528,10637.7191138148,10599.2881843679,9973.34056855175,10672.0548208629,11683.2264189985,12052.3300778697,12865.6790212764,13312.024434461
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Turkmenistan,TKM,3713.35617421929,3443.98162335797,2845.45805844167,2808.24852807561,2263.55634511394,2054.28248952347,2151.27256388421,1876.36776188972,1983.01543617205,2282.97592238408,2381.17572965515,2458.50768000309,2440.27734550907,2495.28835659182,2593.51525381597,2900.12255413331,3181.07379427164,3489.33006163966,3949.0482336565,4129.54353076907,4439.20300021757,5006.29623210365,5462.98054873965,5909.77104296775,6399.27066175581
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ukraine,UKR,3965.38272260404,3624.29263348752,3263.37185713051,2797.56840598447,2166.69302080634,1917.45137153295,1741.08871439694,1704.3140236587,1686.94178709922,1699.51747282766,1817.99710109357,2005.31514152877,2130.65855856673,2349.93150771578,2654.33354768562,2746.04980202904,2966.50006223766,3220.01355748416,3311.95840954095,2834.34324513462,2965.14236549771,3138.46507001494,3153.73924469198,3160.08373580159,3123.91557226248
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,United Kingdom,GBR,28691.2928745059,28291.9219603782,28321.0345262059,28967.1550453556,30014.5813988982,30674.6055465252,31373.3411897037,32556.3166954329,33480.1660134045,34442.1070945849,35576.7668473642,36341.7097504855,37077.6483548939,38132.8410859077,38813.0216936727,39740.9029213191,40418.747304743,41050.4059264847,40536.1348574428,38545.9158164225,38893.0184937365,39150.7560185113,39455.4121361028,39996.5019019858,40908.7458550667
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Uzbekistan,UZB,997.487614193014,971.640668629839,842.824373037109,804.938107591491,748.247327901199,728.23518460811,726.584152399542,750.091377017855,769.854324665772,794.349388736296,813.203769489388,836.698654503859,859.582127695114,885.322126922402,942.554054569169,996.868052119251,1056.66681266117,1145.08380676931,1228.26456536303,1305.53821306914,1377.08214046938,1451.88350530969,1547.98156043502,1645.91072139771,1744.49124286927
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
